Centro;Material;Descrição;Saldo Disp.;Preço Unit.;Nec.DEZ/2019;Nec.JAN/2020;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Num.Mat.Fab.
DA04;10009648;MINICOLLECT CITRATO SOD 3.2% 1ML GBO;1.165,00;0,9;1.608,00;906;500;900;600;1.100,00;1.100,00;700;450413
DA04;10009648;MINICOLLECT CITRATO SOD 3.2% 1ML GBO;1.165,00;0,9;1.608,00;906;500;900;600;1.100,00;1.100,00;700;450413
DA04;10009648;MINICOLLECT CITRATO SOD 3.2% 1ML GBO;1.165,00;0,9;1.608,00;906;500;900;600;1.100,00;1.100,00;700;450413
DA04;10009648;MINICOLLECT CITRATO SOD 3.2% 1ML GBO;1.165,00;0,9;1.608,00;906;500;900;600;1.100,00;1.100,00;700;450413
DA04;10009648;MINICOLLECT CITRATO SOD 3.2% 1ML GBO;1.165,00;0,9;1.608,00;906;500;900;600;1.100,00;1.100,00;700;450413
DA04;10009648;MINICOLLECT CITRATO SOD 3.2% 1ML GBO;1.165,00;0,9;1.608,00;906;500;900;600;1.100,00;1.100,00;700;450413
DA04;10009684;SWAB HASTE PLAST STUART RAYON CRAL;1.188,00;1,3;602;750;1.146,00;1.137,00;1.518,00;469;816;458;23010P
DA04;10009684;SWAB HASTE PLAST STUART RAYON CRAL;1.188,00;1,3;602;750;1.146,00;1.137,00;1.518,00;469;816;458;23010P
DA04;10009699;CTR DIFFTROL 3NV ABX;50;167,97;115;94;93;115;114;111;83;80;2062014
DA04;10009699;CTR DIFFTROL 3NV ABX;50;167,97;115;94;93;115;114;111;83;80;2062014
DA04;10009699;CTR DIFFTROL 3NV ABX;50;167,97;115;94;93;115;114;111;83;80;2062014
DA04;10009699;CTR DIFFTROL 3NV ABX;50;167,97;115;94;93;115;114;111;83;80;2062014
D969;10009699;CTR DIFFTROL 3NV ABX;0;168;84,375;67,5;74;85;100;80;60;50;2062014
D969;10009754;SACO AUTOCL C/20 60L CRAL;0;21,99;10,94;8,752;0;0;0;0;0;16;SACO60
DA04;10009754;SACO AUTOCL C/20 60L CRAL;28;19,58;11;8;0;0;0;0;0;16;SACO60
DA04;10009797;SWAB PLAST ALG P/ABSOR EST C/100 ABSORVE;299;11,4;44;111;240;52;44;22;57;35;23007
D969;10009797;SWAB PLAST ALG P/ABSOR EST C/100 ABSORVE;0;11,4;6,25;5;0;0;0;0;0;0;23007
DA04;10009831;TB TRACOS ELEM C/ACEL COAGUL BD;5.680,00;0,98;3.800,00;5.300,00;3.100,00;3.000,00;4.600,00;4.250,00;3.300,00;5.600,00;368380
DA04;10009831;TB TRACOS ELEM C/ACEL COAGUL BD;5.680,00;0,98;3.800,00;5.300,00;3.100,00;3.000,00;4.600,00;4.250,00;3.300,00;5.600,00;368380
DA04;10009831;TB TRACOS ELEM C/ACEL COAGUL BD;5.680,00;0,98;3.800,00;5.300,00;3.100,00;3.000,00;4.600,00;4.250,00;3.300,00;5.600,00;368380
DA04;10009831;TB TRACOS ELEM C/ACEL COAGUL BD;5.680,00;0,98;3.800,00;5.300,00;3.100,00;3.000,00;4.600,00;4.250,00;3.300,00;5.600,00;368380
DA04;10009831;TB TRACOS ELEM C/ACEL COAGUL BD;5.680,00;0,98;3.800,00;5.300,00;3.100,00;3.000,00;4.600,00;4.250,00;3.300,00;5.600,00;368380
DA04;10009831;TB TRACOS ELEM C/ACEL COAGUL BD;5.680,00;0,98;3.800,00;5.300,00;3.100,00;3.000,00;4.600,00;4.250,00;3.300,00;5.600,00;368380
D969;10009849;ALCA AM PLAST DESC 1UL CRAL;0;0,12;27.000,00;21.600,00;23.500,00;27.100,00;28.200,00;21.800,00;19.500,00;23.400,00;182861PA
DA04;10009849;ALCA AM PLAST DESC 1UL CRAL;39.300,00;0,13;32.300,00;26.400,00;28.600,00;31.700,00;29.900,00;27.100,00;24.600,00;27.600,00;182861PA
DA04;10009849;ALCA AM PLAST DESC 1UL CRAL;39.300,00;0,13;32.300,00;26.400,00;28.600,00;31.700,00;29.900,00;27.100,00;24.600,00;27.600,00;182861PA
DA04;10009849;ALCA AM PLAST DESC 1UL CRAL;39.300,00;0,13;32.300,00;26.400,00;28.600,00;31.700,00;29.900,00;27.100,00;24.600,00;27.600,00;182861PA
DA04;10009849;ALCA AM PLAST DESC 1UL CRAL;39.300,00;0,13;32.300,00;26.400,00;28.600,00;31.700,00;29.900,00;27.100,00;24.600,00;27.600,00;182861PA
DA04;10009849;ALCA AM PLAST DESC 1UL CRAL;39.300,00;0,13;32.300,00;26.400,00;28.600,00;31.700,00;29.900,00;27.100,00;24.600,00;27.600,00;182861PA
DA04;10009849;ALCA AM PLAST DESC 1UL CRAL;39.300,00;0,13;32.300,00;26.400,00;28.600,00;31.700,00;29.900,00;27.100,00;24.600,00;27.600,00;182861PA
DA04;10009888;AGUL HIPODERMICA C/100 20X5.5CM BD;88;10,53;124;88;30;74;43;92;62;59;300091
DA04;10009888;AGUL HIPODERMICA C/100 20X5.5CM BD;88;10,53;124;88;30;74;43;92;62;59;300091
DA04;10009888;AGUL HIPODERMICA C/100 20X5.5CM BD;88;10,53;124;88;30;74;43;92;62;59;300091
DA04;10009888;AGUL HIPODERMICA C/100 20X5.5CM BD;88;10,53;124;88;30;74;43;92;62;59;300091
DA04;10009888;AGUL HIPODERMICA C/100 20X5.5CM BD;88;10,53;124;88;30;74;43;92;62;59;300091
DA04;10009888;AGUL HIPODERMICA C/100 20X5.5CM BD;88;10,53;124;88;30;74;43;92;62;59;300091
DA04;10009891;BASOLYSE 5L BC ABX;99;65,62;189;153;147;179;171;168;184;158;204050
DA04;10009891;BASOLYSE 5L BC ABX;99;65,62;189;153;147;179;171;168;184;158;204050
DA04;10009891;BASOLYSE 5L BC ABX;99;65,62;189;153;147;179;171;168;184;158;204050
DA04;10009891;BASOLYSE 5L BC ABX;99;65,62;189;153;147;179;171;168;184;158;204050
D969;10009891;BASOLYSE 5L BC ABX;0;65,62;100;80;75;111;108;103;105;102;204050
D969;10009894;LANCETA MOICROT C/ADAPT SEGUR 1.5X2MM BD;0;0,79;62,5;50;0;0;0;0;0;0;366594
DA04;10009894;LANCETA MOICROT C/ADAPT SEGUR 1.5X2MM BD;13.800,00;0,78;1.546,00;2.155,00;600;0;400;0;0;1.000,00;366594
DA04;10009902;CTR LYPHOCHEK IMUN PLUS NV1;0;328,99;0;0;0;0;0;0;0;0;371
D969;10009905;CTR LYPHOCHEK IMUN PLUS NV2;0;342,7;0;0;0;0;0;0;0;0;372
DA04;10009905;CTR LYPHOCHEK IMUN PLUS NV2;0;342,7;0;0;0;0;0;0;0;0;372
D969;10009910;CTR CTR LYPHOCHEK IMUN PLUS NV3;0;300,34;0;0;0;0;0;0;0;0;373
DA04;10009910;CTR CTR LYPHOCHEK IMUN PLUS NV3;0;300,34;0;0;0;0;0;0;0;0;373
DA04;10009950;RGT TIRA P/GLIC AC CHECK PERF 25T ROCHE;12;33,43;13;12;6;23;9;12;9;13;6454003023
DA04;10009950;RGT TIRA P/GLIC AC CHECK PERF 25T ROCHE;12;33,43;13;12;6;23;9;12;9;13;6454003023
DA04;10009950;RGT TIRA P/GLIC AC CHECK PERF 25T ROCHE;12;33,43;13;12;6;23;9;12;9;13;6454003023
DA04;10009950;RGT TIRA P/GLIC AC CHECK PERF 25T ROCHE;12;33,43;13;12;6;23;9;12;9;13;6454003023
DA04;10009950;RGT TIRA P/GLIC AC CHECK PERF 25T ROCHE;12;33,43;13;12;6;23;9;12;9;13;6454003023
DA04;10009965;CTR SOL P/GLICEMIA ROCHE;2;25,57;1;1;1;0;0;0;1;0;4861736001
DA04;10009990;LANCETA MOICROTAINS C/SEG 21G 1.5ML BD;4.400,00;0,62;3.600,00;3.800,00;4.600,00;2.200,00;1.400,00;1.200,00;3.800,00;1.800,00;366593
DA04;10009990;LANCETA MOICROTAINS C/SEG 21G 1.5ML BD;4.400,00;0,62;3.600,00;3.800,00;4.600,00;2.200,00;1.400,00;1.200,00;3.800,00;1.800,00;366593
DA04;10009990;LANCETA MOICROTAINS C/SEG 21G 1.5ML BD;4.400,00;0,62;3.600,00;3.800,00;4.600,00;2.200,00;1.400,00;1.200,00;3.800,00;1.800,00;366593
DA04;10009990;LANCETA MOICROTAINS C/SEG 21G 1.5ML BD;4.400,00;0,62;3.600,00;3.800,00;4.600,00;2.200,00;1.400,00;1.200,00;3.800,00;1.800,00;366593
DA04;10009990;LANCETA MOICROTAINS C/SEG 21G 1.5ML BD;4.400,00;0,62;3.600,00;3.800,00;4.600,00;2.200,00;1.400,00;1.200,00;3.800,00;1.800,00;366593
D969;10009990;LANCETA MOICROTAINS C/SEG 21G 1.5ML BD;0;0,62;125;100;0;0;0;0;0;0;366593
DA04;10010036;AGUL 32X7CM BD;127;23,67;40;22;51;42;6;2;14;0;368608
DA04;10010102;ADAPT MEMBR P/SIST S-MONOVETTE SARSTEDT;0;0;0;0;0;0;0;0;0;0;141112
DA04;10010179;ESCALPE 23G BD;1.650,00;0,83;2.600,00;3.200,00;3.000,00;1.600,00;1.400,00;1.200,00;1.200,00;2.200,00;388338
DA04;10010179;ESCALPE 23G BD;1.650,00;0,83;2.600,00;3.200,00;3.000,00;1.600,00;1.400,00;1.200,00;1.200,00;2.200,00;388338
DA04;10010179;ESCALPE 23G BD;1.650,00;0,83;2.600,00;3.200,00;3.000,00;1.600,00;1.400,00;1.200,00;1.200,00;2.200,00;388338
DA04;10010179;ESCALPE 23G BD;1.650,00;0,83;2.600,00;3.200,00;3.000,00;1.600,00;1.400,00;1.200,00;1.200,00;2.200,00;388338
DA04;10010179;ESCALPE 23G BD;1.650,00;0,83;2.600,00;3.200,00;3.000,00;1.600,00;1.400,00;1.200,00;1.200,00;2.200,00;388338
D969;10010179;ESCALPE 23G BD;0;0,74;0;0;0;0;0;0;0;0;388338
DA04;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;348;3,47;531;500;364;416;319;421;497;381;150026
DA04;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;348;3,47;531;500;364;416;319;421;497;381;150026
DA04;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;348;3,47;531;500;364;416;319;421;497;381;150026
DA04;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;348;3,47;531;500;364;416;319;421;497;381;150026
DA04;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;348;3,47;531;500;364;416;319;421;497;381;150026
DA04;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;348;3,47;531;500;364;416;319;421;497;381;150026
DA04;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;348;3,47;531;500;364;416;319;421;497;381;150026
D969;10010237;COL PERFURO CORTANTE 1.5L DESCARPACK;0;3,88;5;4;2;0;0;0;6;1;150026
DA04;10010244;SERING C/HEPARI LITICA A-LINE 1ML BD;100;1,25;0;0;1.600,00;0;0;0;0;100;365058
DA04;10010288;TB VAC ELEMS DE TRACOS 6ML GBO;1.403,00;0,57;1.400,00;1.550,00;600;1.800,00;1.550,00;1.050,00;200;1.100,00;456080
D969;10010310;ESCALPE 25G BD;0;0,67;31,25;25;0;0;0;0;0;0;388339
DA04;10010310;ESCALPE 25G BD;3.180,00;0,83;3.241,00;3.193,00;2.250,00;1.650,00;2.200,00;2.700,00;2.600,00;2.400,00;388339
DA04;10010310;ESCALPE 25G BD;3.180,00;0,83;3.241,00;3.193,00;2.250,00;1.650,00;2.200,00;2.700,00;2.600,00;2.400,00;388339
DA04;10010310;ESCALPE 25G BD;3.180,00;0,83;3.241,00;3.193,00;2.250,00;1.650,00;2.200,00;2.700,00;2.600,00;2.400,00;388339
DA04;10010310;ESCALPE 25G BD;3.180,00;0,83;3.241,00;3.193,00;2.250,00;1.650,00;2.200,00;2.700,00;2.600,00;2.400,00;388339
DA04;10010310;ESCALPE 25G BD;3.180,00;0,83;3.241,00;3.193,00;2.250,00;1.650,00;2.200,00;2.700,00;2.600,00;2.400,00;388339
DA04;10010331;CTR RAPID NV1 30AMP 860/865 SIEMENS;0;0;0;0;0;0;0;0;0;0;10309925
DA04;10010357;TB VAC SOROL C/GEL S/ROSC 5ML GBO;157.885,00;0,37;186.550,00;172.650,00;156.950,00;179.600,00;167.700,00;161.450,00;158.900,00;141.915,00;456073
DA04;10010357;TB VAC SOROL C/GEL S/ROSC 5ML GBO;157.885,00;0,37;186.550,00;172.650,00;156.950,00;179.600,00;167.700,00;161.450,00;158.900,00;141.915,00;456073
DA04;10010357;TB VAC SOROL C/GEL S/ROSC 5ML GBO;157.885,00;0,37;186.550,00;172.650,00;156.950,00;179.600,00;167.700,00;161.450,00;158.900,00;141.915,00;456073
DA04;10010357;TB VAC SOROL C/GEL S/ROSC 5ML GBO;157.885,00;0,37;186.550,00;172.650,00;156.950,00;179.600,00;167.700,00;161.450,00;158.900,00;141.915,00;456073
DA04;10010357;TB VAC SOROL C/GEL S/ROSC 5ML GBO;157.885,00;0,37;186.550,00;172.650,00;156.950,00;179.600,00;167.700,00;161.450,00;158.900,00;141.915,00;456073
DA04;10010386;TB VAC SOROL C/GEL S/ROSC 3.5ML GBO;14.950,00;0,37;6.216,00;6.539,00;6.700,00;7.000,00;6.000,00;5.650,00;6.050,00;4.850,00;454067
DA04;10010386;TB VAC SOROL C/GEL S/ROSC 3.5ML GBO;14.950,00;0,37;6.216,00;6.539,00;6.700,00;7.000,00;6.000,00;5.650,00;6.050,00;4.850,00;454067
DA04;10010386;TB VAC SOROL C/GEL S/ROSC 3.5ML GBO;14.950,00;0,37;6.216,00;6.539,00;6.700,00;7.000,00;6.000,00;5.650,00;6.050,00;4.850,00;454067
DA04;10010394;SERING DESC S/AGUL 20ML BD;2.090,00;0,42;2.338,00;1.883,00;1.519,00;2.059,00;1.295,00;1.944,00;1.450,00;1.155,00;990173
DA04;10010394;SERING DESC S/AGUL 20ML BD;2.090,00;0,42;2.338,00;1.883,00;1.519,00;2.059,00;1.295,00;1.944,00;1.450,00;1.155,00;990173
DA04;10010394;SERING DESC S/AGUL 20ML BD;2.090,00;0,42;2.338,00;1.883,00;1.519,00;2.059,00;1.295,00;1.944,00;1.450,00;1.155,00;990173
DA04;10010394;SERING DESC S/AGUL 20ML BD;2.090,00;0,42;2.338,00;1.883,00;1.519,00;2.059,00;1.295,00;1.944,00;1.450,00;1.155,00;990173
D969;10010398;SERING DESC S/AGUL 3ML BD;0;0,16;880;704;800;280;740;660;920;500;990174
DA04;10010398;SERING DESC S/AGUL 3ML BD;1.809,00;0,14;1.340,00;1.180,00;1.310,00;940;1.280,00;1.200,00;1.320,00;830;990174
DA04;10010398;SERING DESC S/AGUL 3ML BD;1.809,00;0,14;1.340,00;1.180,00;1.310,00;940;1.280,00;1.200,00;1.320,00;830;990174
D969;10010404;CTR PC HBEAG 2NV ELEC ROCHE;0;106,88;1,25;1;0;0;0;0;0;1;11876376122
DA04;10010404;CTR PC HBEAG 2NV ELEC ROCHE;5;106,88;1;1;14;0;0;0;0;1;11876376122
DA04;10010407;TB VAC SOROL ATIV COAG S/GEL 4ML GBO;6.445,00;0,28;5.227,00;5.895,00;4.900,00;2.950,00;2.600,00;2.000,00;3.304,00;5.245,00;454092
DA04;10010407;TB VAC SOROL ATIV COAG S/GEL 4ML GBO;6.445,00;0,28;5.227,00;5.895,00;4.900,00;2.950,00;2.600,00;2.000,00;3.304,00;5.245,00;454092
DA04;10010407;TB VAC SOROL ATIV COAG S/GEL 4ML GBO;6.445,00;0,28;5.227,00;5.895,00;4.900,00;2.950,00;2.600,00;2.000,00;3.304,00;5.245,00;454092
DA04;10010407;TB VAC SOROL ATIV COAG S/GEL 4ML GBO;6.445,00;0,28;5.227,00;5.895,00;4.900,00;2.950,00;2.600,00;2.000,00;3.304,00;5.245,00;454092
D969;10010407;TB VAC SOROL ATIV COAG S/GEL 4ML GBO;0;0,28;0;0;0;0;0;0;0;0;454092
D969;10010425;DISCO AMICACINA C/50 30MCG;0;9,61;11,25;9;0;0;0;0;0;1;1603
DA04;10010425;DISCO AMICACINA C/50 30MCG;98;9,6;13;9;0;0;0;0;0;1;1603
D969;10010426;DISCO AMOXICIL+ACIDO CLAVULAN C/50 30MCG;0;10,02;2,5;2;0;0;0;0;0;0;1605
DA04;10010426;DISCO AMOXICIL+ACIDO CLAVULAN C/50 30MCG;89;10;2;2;0;0;0;0;0;0;1605
DA04;10010427;SERINGA DESC S/AGUL 10ML BD;168.693,00;0,28;5.109,00;1.420,00;5.457,00;15.453,00;10.974,00;16.400,00;17.600,00;16.723,00;990172
D969;10010427;SERINGA DESC S/AGUL 10ML BD;0;0,28;0;0;0;0;0;0;0;0;990172
D969;10010430;DISCO AZTREONAM C/50 30MCG;0;9,71;2,815;2,252;0;0;0;0;0;0;1609
DA04;10010430;DISCO AZTREONAM C/50 30MCG;71;10,19;2;3;30;0;0;0;0;0;1609
DA04;10010431;DISCO CEFOTAXIMA C/50 30MCG;18;13,73;5;3;0;0;6;4;1;13;1617
D969;10010431;DISCO CEFOTAXIMA C/50 30MCG;0;10,18;4,335;3,468;0;0;6;4;1;13;1617
DA04;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;207;19,98;362;292;299;316;307;303;276;250;35109
DA04;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;207;19,98;362;292;299;316;307;303;276;250;35109
DA04;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;207;19,98;362;292;299;316;307;303;276;250;35109
DA04;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;207;19,98;362;292;299;316;307;303;276;250;35109
DA04;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;207;19,98;362;292;299;316;307;303;276;250;35109
D969;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;0;13,5;138,44;110,752;113;134;124;132;115;106;35109
DA04;10010470;SERINGA DESC S/AGUL LUER SLIP 5ML BD;109.666,00;0,18;8.450,00;2.325,00;2.718,00;11.425,00;7.399,00;12.280,00;9.100,00;11.200,00;990175
D969;10010470;SERINGA DESC S/AGUL LUER SLIP 5ML BD;0;0,18;0;0;0;0;0;0;0;0;990175
DA04;10010479;TB VAC BIOQUIM HEPARI SODICA 4ML GBO;1.807,00;0,37;1.005,00;1.206,00;757;1.343,00;550;1.100,00;700;650;454051
DA04;10010479;TB VAC BIOQUIM HEPARI SODICA 4ML GBO;1.807,00;0,37;1.005,00;1.206,00;757;1.343,00;550;1.100,00;700;650;454051
DA04;10010479;TB VAC BIOQUIM HEPARI SODICA 4ML GBO;1.807,00;0,37;1.005,00;1.206,00;757;1.343,00;550;1.100,00;700;650;454051
DA04;10010685;DESCARTE AGUL VACUPLAST 1L CRAL;11;6,77;6,875;5,5;20;9;17;0;5;0;PERFU1
DA04;10010685;DESCARTE AGUL VACUPLAST 1L CRAL;11;6,77;6,875;5,5;20;9;17;0;5;0;PERFU1
DA04;10010685;DESCARTE AGUL VACUPLAST 1L CRAL;11;6,77;6,875;5,5;20;9;17;0;5;0;PERFU1
DA04;10010685;DESCARTE AGUL VACUPLAST 1L CRAL;11;6,77;6,875;5,5;20;9;17;0;5;0;PERFU1
D969;10010685;DESCARTE AGUL VACUPLAST 1L CRAL;0;34,08;0;0;0;0;0;0;0;0;PERFU1
DA04;10010702;CLORETO SOD 0.9% AMPOLA 10ML;1.099,00;0,29;1.089,00;1.042,00;1.001,00;811;790;1.015,00;805;770;14063
DA04;10010702;CLORETO SOD 0.9% AMPOLA 10ML;1.099,00;0,29;1.089,00;1.042,00;1.001,00;811;790;1.015,00;805;770;14063
DA04;10010702;CLORETO SOD 0.9% AMPOLA 10ML;1.099,00;0,29;1.089,00;1.042,00;1.001,00;811;790;1.015,00;805;770;14063
DA04;10010736;COL INF UNISSEX ESTL 100ML CRAL;400;0,31;1.418,00;1.376,00;900;1.100,00;700;901;1.202,00;804;CLTUNIV
DA04;10010736;COL INF UNISSEX ESTL 100ML CRAL;400;0,31;1.418,00;1.376,00;900;1.100,00;700;901;1.202,00;804;CLTUNIV
DA04;10010736;COL INF UNISSEX ESTL 100ML CRAL;400;0,31;1.418,00;1.376,00;900;1.100,00;700;901;1.202,00;804;CLTUNIV
DA04;10010736;COL INF UNISSEX ESTL 100ML CRAL;400;0,31;1.418,00;1.376,00;900;1.100,00;700;901;1.202,00;804;CLTUNIV
DA04;10010736;COL INF UNISSEX ESTL 100ML CRAL;400;0,31;1.418,00;1.376,00;900;1.100,00;700;901;1.202,00;804;CLTUNIV
DA04;10010792;AGUA INJECAO INJ 10ML;4.885,00;0,2;2.000,00;1.600,00;200;285;1.515,00;600;1.200,00;1.000,00;14033
D969;10010792;AGUA INJECAO INJ 10ML;0;0,19;222,22;177,776;0;0;0;200;200;0;14033
D969;10010797;CLORETO SOD 0.9% BOLSA 500ML;0;4,34;0;0;0;0;0;0;0;0;18306
DA04;10010797;CLORETO SOD 0.9% BOLSA 500ML;385;3,5;0;0;0;0;0;0;0;0;18306
DA04;10010823;COL PERFURO CORTANTE 7L DESCARPACK;84;4,59;46;53;25;43;30;25;22;47;150029
DA04;10010823;COL PERFURO CORTANTE 7L DESCARPACK;84;4,59;46;53;25;43;30;25;22;47;150029
DA04;10010823;COL PERFURO CORTANTE 7L DESCARPACK;84;4,59;46;53;25;43;30;25;22;47;150029
D969;10010823;COL PERFURO CORTANTE 7L DESCARPACK;0;4,55;0,625;0,5;0;2;0;0;0;0;150029
DA04;10010825;TB VID ENSAIO 12X75 CRAL;0;0,11;0;0;0;0;0;0;0;0;P1275
D969;10010830;TB FALCON ESTL INDIV 15ML CRAL;0;0,3;46,875;37,5;0;0;0;0;0;0;17022
DA04;10010830;TB FALCON ESTL INDIV 15ML CRAL;2.650,00;0,38;1.997,00;1.835,00;1.650,00;1.850,00;1.800,00;1.550,00;1.450,00;1.200,00;17022
DA04;10010830;TB FALCON ESTL INDIV 15ML CRAL;2.650,00;0,38;1.997,00;1.835,00;1.650,00;1.850,00;1.800,00;1.550,00;1.450,00;1.200,00;17022
DA04;10010830;TB FALCON ESTL INDIV 15ML CRAL;2.650,00;0,38;1.997,00;1.835,00;1.650,00;1.850,00;1.800,00;1.550,00;1.450,00;1.200,00;17022
DA04;10010830;TB FALCON ESTL INDIV 15ML CRAL;2.650,00;0,38;1.997,00;1.835,00;1.650,00;1.850,00;1.800,00;1.550,00;1.450,00;1.200,00;17022
DA04;10010830;TB FALCON ESTL INDIV 15ML CRAL;2.650,00;0,38;1.997,00;1.835,00;1.650,00;1.850,00;1.800,00;1.550,00;1.450,00;1.200,00;17022
DA04;10010830;TB FALCON ESTL INDIV 15ML CRAL;2.650,00;0,38;1.997,00;1.835,00;1.650,00;1.850,00;1.800,00;1.550,00;1.450,00;1.200,00;17022
DA04;10010830;TB FALCON ESTL INDIV 15ML CRAL;2.650,00;0,38;1.997,00;1.835,00;1.650,00;1.850,00;1.800,00;1.550,00;1.450,00;1.200,00;17022
DA04;10010841;LAM BISTURI N22 ESTL S/CABO;0;0;0;0;0;0;0;0;0;0;150095
D969;10010845;MEIO CULT HEMOC ANAEROBIC BD;0;9,2;2,5;2;0;2;0;2;3;0;442022
DA04;10010845;MEIO CULT HEMOC ANAEROBIC BD;200;9,2;407;384;732;385;306;419;602;450;442022
DA04;10010845;MEIO CULT HEMOC ANAEROBIC BD;200;9,2;407;384;732;385;306;419;602;450;442022
DA04;10010845;MEIO CULT HEMOC ANAEROBIC BD;200;9,2;407;384;732;385;306;419;602;450;442022
DA04;10010845;MEIO CULT HEMOC ANAEROBIC BD;200;9,2;407;384;732;385;306;419;602;450;442022
DA04;10010845;MEIO CULT HEMOC ANAEROBIC BD;200;9,2;407;384;732;385;306;419;602;450;442022
D969;10010853;ACIDO CLORID 6N 1L QEEL;0;20;0,315;0,252;0;0;0;0;0;0;C004271
DA04;10010853;ACIDO CLORID 6N 1L QEEL;19;28,52;33,75;27;35;32;18;51;6;44;C004271
DA04;10010853;ACIDO CLORID 6N 1L QEEL;19;28,52;33,75;27;35;32;18;51;6;44;C004271
DA04;10010853;ACIDO CLORID 6N 1L QEEL;19;28,52;33,75;27;35;32;18;51;6;44;C004271
DA04;10010853;ACIDO CLORID 6N 1L QEEL;19;28,52;33,75;27;35;32;18;51;6;44;C004271
DA04;10010853;ACIDO CLORID 6N 1L QEEL;19;28,52;33,75;27;35;32;18;51;6;44;C004271
DA04;10010853;ACIDO CLORID 6N 1L QEEL;19;28,52;33,75;27;35;32;18;51;6;44;C004271
DA04;10010861;TB PORTA LAM P/CITOLOG C/3 DIV /100 CRAL;430;23,21;1,875;1,5;260;4;1;5;0;0;CITO3
D969;10010861;TB PORTA LAM P/CITOLOG C/3 DIV /100 CRAL;0;250;0;0;0;0;0;0;0;0;CITO3
DA04;10010862;ELETRODO MEDTRACE 200 DESC C/100 KENDALL;0;0;0;0;0;0;0;0;0;0;808894
DA04;10010866;SACO AUTOCL 20L 40X60CM C/20 CRAL;49;10,99;4;3;86;0;0;0;0;0;SACO20
D969;10010866;SACO AUTOCL 20L 40X60CM C/20 CRAL;0;9,52;3,75;3;0;0;0;0;0;0;SACO20
D969;10010870;TB CON PS TP AZ N ESTL 12ML CRAL;0;0,2;31,25;25;0;0;200;0;0;0;18159PS3
DA04;10010870;TB CON PS TP AZ N ESTL 12ML CRAL;5.072,00;0,24;940;1.074,00;600;1.200,00;1.600,00;708;600;800;18159PS3
D969;10012731;DISCO CLINDAMICINA 2MCG;0;10,23;0;0;0;0;0;0;0;0;1624
DA04;10012731;DISCO CLINDAMICINA 2MCG;0;10,05;0;0;0;0;0;0;0;0;1624
D969;10013043;DISCO ERITROMICINA 15MCG C/50;0;12,62;1,25;1;0;0;0;0;2;0;1629
DA04;10013043;DISCO ERITROMICINA 15MCG C/50;13;12,62;1;1;0;0;0;0;2;0;1629
DA04;10013599;PL CHROM ID CPS ELITE C/20 BMX;600;33,98;997;704;624;928;801;834;805;580;421151
DA04;10013599;PL CHROM ID CPS ELITE C/20 BMX;600;33,98;997;704;624;928;801;834;805;580;421151
DA04;10013599;PL CHROM ID CPS ELITE C/20 BMX;600;33,98;997;704;624;928;801;834;805;580;421151
DA04;10013599;PL CHROM ID CPS ELITE C/20 BMX;600;33,98;997;704;624;928;801;834;805;580;421151
DA04;10013599;PL CHROM ID CPS ELITE C/20 BMX;600;33,98;997;704;624;928;801;834;805;580;421151
DA04;10013599;PL CHROM ID CPS ELITE C/20 BMX;600;33,98;997;704;624;928;801;834;805;580;421151
D969;10013599;PL CHROM ID CPS ELITE C/20 BMX;0;33,26;1.000,00;709;624;928;801;834;805;580;421151
DA04;10013781;COPO AMOST 20PT C/250 ELEC 201 ROCHE;0;275,51;3;1;9;1;0;1;2;1;10394246001
D969;10013781;COPO AMOST 20PT C/250 ELEC 201 ROCHE;0;275,52;0;0;0;0;0;0;0;0;10394246001
D969;10014234;DILUENT UNIV E2G 45,2ML ROCHE;0;13,68;100;80;45;78;91;99;82;66;7299001190
DA04;10014234;DILUENT UNIV E2G 45,2ML ROCHE;74;13,72;100;80;45;78;91;99;82;66;7299001190
DA04;10014234;DILUENT UNIV E2G 45,2ML ROCHE;74;13,72;100;80;45;78;91;99;82;66;7299001190
DA04;10014234;DILUENT UNIV E2G 45,2ML ROCHE;74;13,72;100;80;45;78;91;99;82;66;7299001190
DA04;10014234;DILUENT UNIV E2G 45,2ML ROCHE;74;13,72;100;80;45;78;91;99;82;66;7299001190
DA04;10014234;DILUENT UNIV E2G 45,2ML ROCHE;74;13,72;100;80;45;78;91;99;82;66;7299001190
D969;10014510;SERINGA S/AGUL LUER LOCK 5ML DESCARPACK;0;0,18;0;0;0;0;0;0;0;0;150394
