Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10010431;DISCO CEFOTAXIMA C/50 30MCG;0;0;0;FR;10,18;0;0,5;0;ZROH;VV;005;0;16;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;2;0,173;4,335;3,468;3,468;4,335;3,468;@3J@;;0;;;;0;0;;0;19;;0;0;0;;0;0;0;0;0;2;0;0;6;4;1;13;5500001368;43798;2958465;1;5500001368;43802;2958465;1;;;;0;;;;194;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;1617;
10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;0;0;0;PAC;13,5;0;15,92;0;ZROH;VV;005;0;18;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;71;5,538;138,44;110,752;110,752;138,44;110,752;@3J@;;0;;;;0;0;;0;583;;0;0;0;;69;65;87;49;105;124;113;134;124;132;115;106;5500001368;43798;2958465;22;5500001368;43801;2958465;5;5300124045;43798;43802;10;;;;311;331;@08@;0;0;@0A@;10;3;@08@;0;00;LIBERADO;35109;
10010470;SERINGA DESC S/AGUL LUER SLIP 5ML BD;0;0;0;UN;0,18;0;0;0;ZROH;ND;005;0;999;;;2;0;2;C;Z1;10;0;0;10;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;140;;0;0;0;;0;0;0;0;0;60;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;990175;
10010685;DESCARTE AGUL VACUPLAST 1L CRAL;0;0;0;UN;34,08;0;0;0;ZROH;ND;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99,5;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;PERFU1;
10010792;AGUA INJECAO INJ 10ML;0;0;0;UN;0,19;0;25,556;0;ZROH;VV;005;0;31;DA04;ARMAZEM-PE;0;0;0;C;Z1;200;0;0;200;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;200;8,889;222,22;177,776;177,776;222,22;177,776;@3J@;;0;;;;0;0;;0;1000;;0;0;0;;0;0;0;0;0;696;0;0;0;200;200;0;5500001368;43798;2958465;200;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;014033;
10010797;CLORETO SOD 0.9% BOLSA 500ML;0;0;0;UN;4,34;0;0;0;ZROH;ZM;006;0;999;;;2;0;2;C;Z1;30;0;0;30;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;4;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;10;0;0;0;48;0;0;0;0;0;0;5300124076;43798;43802;4;;;;0;;;;0;;;;190;222;@08@;0;0;@0A@;4;999;;0;00;LIBERADO;18306;
10010823;COL PERFURO CORTANTE 7L DESCARPACK;0;0;0;UN;4,55;0;0,072;0;ZROH;VV;005;0;56;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;1;0,025;0,625;0,5;0,5;0,625;0,25;@3J@;;0;;;;0;0;;0;2;;0;0;0;;0;2;1;0;3;5;0;2;0;0;0;0;5500001368;43796;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;150029;
10010830;TB FALCON ESTL INDIV 15ML CRAL;0;0;0;UN;0,3;0;5,392;0;ZROH;VV;012;0;16;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;21;1,875;46,875;37,5;37,5;9,375;0;@3J@;;0;;;;0;0;;0;113;;0;0;0;;0;0;0;0;50;150;0;0;0;0;0;0;5500001368;43798;2958465;8;5500001368;43801;2958465;2;5500001368;43802;2958465;1;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;17022;10007416
10010845;MEIO CULT HEMOC ANAEROBIC BD;0;0;0;FR;9,2;0;0,288;0;ZROH;VV;005;0;28;DA04;ARMAZEM-PE;2;0;2;A;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;2;0,1;2,5;2;2;2,5;2;@3J@;;0;;;;0;0;;0;11;;0;0;0;;0;2;8;0;0;0;0;2;0;2;3;0;5500001368;43798;2958465;1;5500001368;43809;2958465;1;;;;0;;;;318;324;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;442022;
10010853;ACIDO CLORID 6N 1L QEEL;0;0;0;FR;20;0;0,036;0;ZROH;VV;005;0;111;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;1;0,013;0,315;0,252;0,252;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;5500001368;43798;2958465;1;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;C004271;
10010861;TB PORTA LAM P/CITOLOG C/3 DIV /100 CRAL;0;0;0;PAC;250;0;0;0;ZROH;ND;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;CITO3;
10010866;SACO AUTOCL 20L 40X60CM C/20 CRAL;0;0;0;PAC;9,52;0;0,432;0;ZROH;VV;012;0;19;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;2;0,15;3,75;3;3;0;0;@3J@;;0;;;;0;0;;0;10;;0;0;0;;0;0;0;0;30;0;0;0;0;0;0;0;5500001368;43787;2958465;1;5500001368;43790;2958465;1;;;;0;;;;0;0;@08@;0;0;@0A@;1;9;@08@;0;00;LIBERADO;SACO20;
10010870;TB CON PS TP AZ N ESTL 12ML CRAL;0;0;0;UN;0,2;0;3,592;0;ZROH;VV;006;0;111;DA04;ARMAZEM-PE;2;0;2;C;Z1;100;0;0;100;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;100;1,25;31,25;25;25;31,25;25;@3J@;;0;;;;0;0;;0;100;;0;0;0;;0;0;0;0;0;1500;0;0;200;0;0;0;5500001368;43798;2958465;100;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;18159PS3;
10012731;DISCO CLINDAMICINA 2MCG;0;0;0;UN;10,23;0;0;0;ZROH;ZM;006;0;999;;;2;0;2;;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;194;222;@08@;0;0;@08@;0;0;;0;00;LIBERADO;1624;10006888 | 10011496
10013043;DISCO ERITROMICINA 15MCG C/50;0;0;0;UN;12,62;0;0,144;0;ZROH;VV;005;0;28;DA04;ARMAZEM-PE;2;0;2;;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;1;0,05;1,25;1;1;1,25;1;@3J@;;0;;;;0;0;;0;6;;0;0;0;;0;0;0;0;1;7;0;0;0;0;2;0;5500001368;43798;2958465;1;;;;0;;;;0;;;;194;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;1629;10001072 | 10011495
10013599;PL CHROM ID CPS ELITE C/20 BMX;0;0;0;PAC;33,26;0;109,312;0;ZROH;VV;005;0;17;DA04;ARMAZEM-PE;2;0;2;B;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;458;40;1000;709;709;886,25;709;@3J@;;0;;;;0;0;;0;4182;;0;0;0;;167;254;310;265;511;950;624;928;801;834;805;580;5500001368;43798;2958465;150;5500001368;43801;2958465;37;5300124045;43798;43802;31;;;;311;338;@08@;0;0;@0A@;28;1;@08@;0;00;LIBERADO;421151;
10013781;COPO AMOST 20PT C/250 ELEC 201 ROCHE;0;0;0;CX;275,52;0;0;0;ZROH;VV;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;311;330;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10394246001;20001840
10014234;DILUENT UNIV E2G 45,2ML ROCHE;0;0;0;UN;13,68;0;11,5;0;ZROH;VV;005;0;18;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;52;4;100;80;80;100;80;@3J@;;0;;;;0;0;;0;467;;0;0;0;;30;11;18;11;74;74;45;78;91;99;82;66;5500001368;43797;2958465;16;5500001368;43798;2958465;4;5500001368;43801;2958465;4;;;;311;324;@08@;0;0;@0A@;12;4;@08@;0;00;LIBERADO;7299001190;
10014510;SERINGA S/AGUL LUER LOCK 5ML DESCARPACK;0;0;0;UN;0,18;0;0;0;ZROH;VV;005;0;999;;;0;0;0;B;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;150394;
10014564;COL FEZES AZ C/PA 50ML;0;0;0;UN;0,29;0;0;0;ZROH;ND;005;0;999;;;0;0;0;B;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;150;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;S350RAZPAAC;
10014775;RGT AFP E2G 300T ELEC ROCHE;0;0;0;UN;214,05;0;0;0;ZROH;ZM;022;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7026706190;
10015167;RGT DENGUE IGG/IGM PREMIUN 25T ECO;0;0;0;KIT;217,5;0;0;0;ZROH;ZM;022;0;999;;;2;0;2;A;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;93;101;@08@;0;0;@08@;0;0;;0;00;LIBERADO;TR.0019CA025;
10016725;CASS P/BIOPSIA LJ 5MMX1MM C/3000 CRAL;0;0;0;CX;709,8;0;0;0;ZROH;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;;;0;DIA;DIARIO;;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;4303NM;10007377
20000040;SACO LIXO PT 100L C/100;3;3;0;PAC;58;174;0;0;ZHIB;ND;005;999,9;999,9;;;2;0;2;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;8;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;189;116;@0A@;3;992;@08@;0;0;;0;03;BLOQUEIO COMPRAS;030020;
20000131;RIBBON RESINA 0.11X74M;0;0;0;UN;18,95;0;0,3;0;ZHIB;ZM;005;0;0;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;7;0;0;0;0;0;1;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;00;LIBERADO;S122;
20000208;CLIPS N3/0 C/500;0;0;0;CX;8,58;0;0;0;ZHIB;VV;012;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;050034;
20000894;ALCOOL ETILICO 70% 1L;0;0;0;UN;4,59;0;3,344;0;ZHIB;VV;005;0;16;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;13;1,163;29,065;23,252;23,252;29,065;23,252;@3J@;;0;;;;0;0;;0;135;;0;0;0;;0;8;15;7;19;36;15;23;24;19;28;27;5500001368;43798;2958465;5;5500001368;43801;2958465;1;5500001368;43802;2958465;1;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;010017;
20002086;DETERGENTE LIQ 500ML;0;0;0;FR;2;0;0,24;0;ZHIB;VV;012;0;17;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;1;0,083;2,085;1,668;1,668;2,085;1,668;@3J@;;0;;;;0;0;;0;10;;0;0;0;;0;0;0;20;11;20;2;0;0;2;1;2;5500001368;43795;2958465;1;;;;0;;;;0;;;;197;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;080021;
20002821;LUVA VINIL S/TAL P SUPERFLEX/CLASSIC;0;0;0;CX;12,4;0;1,688;0;ZHIB;VV;005;0;17;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;7;0,588;14,69;11,752;11,752;14,69;11,752;@3J@;;0;;;;0;0;;0;68;;0;0;0;;0;0;1;4;3;21;10;11;12;12;18;5;5500001368;43798;2958465;3;5500001368;43802;2958465;1;5500001368;43803;2958465;1;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;014133P;
20002878;LUVA VINIL S/TAL M SUPERFLEX/CLASSIC;0;0;0;CX;12,03;0;4,744;0;ZHIB;VV;005;0;16;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;19;1,65;41,25;33;33;41,25;33;@3J@;;0;;;;0;0;;0;191;;0;0;0;;4;8;12;22;2;21;4;39;27;31;45;36;5500001368;43798;2958465;7;5500001368;43801;2958465;2;5300124076;43798;43802;1;;;;190;222;@08@;0;0;@0A@;1;1;@08@;0;00;LIBERADO;014133M;
20002935;PAP HIG BC 300M;20;20;0;RL;7,66;153,24;0;0;ZHIB;ND;006;999,9;999,9;;;2;0;2;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;2;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;116;@0A@;20;992;@08@;0;0;;0;03;BLOQUEIO COMPRAS;020006;
20002991;SABONETE LIQ REFIL 800ML;5;5;0;FR;5,92;29,59;0;0;ZHIB;ND;005;999,9;999,9;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;7;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;116;@0A@;5;994;@08@;0;0;;0;03;BLOQUEIO COMPRAS;250007;
20002996;LUVA LATEX PROC C/TAL M;0;0;0;CX;12,86;0;4,744;0;ZHIB;VV;005;0;17;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;20;1,65;41,25;33;33;41,25;33;@3J@;;0;;;;0;0;;0;191;;0;0;0;;4;24;19;20;45;81;31;49;35;37;17;50;5500001368;43798;2958465;7;5500001368;43801;2958465;2;5300124076;43798;43802;2;;;;189;222;@08@;0;0;@0A@;2;2;@08@;0;00;LIBERADO;070054;
20003087;ACUCAR 1KG UNIAO;0;0;0;PAC;2,4;0;0,828;0;ZHIB;VV;006;0;19;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;4;0,288;7,19;5,752;4,314;0;0;@3J@;;0;;;;0;0;;0;15;;0;0;0;;0;0;0;0;0;23;0;0;0;0;0;0;5500001368;43795;2958465;2;5500001368;43801;2958465;1;5500001368;43804;2958465;1;;;;190;191;@08@;0;0;@0A@;1;5;@08@;0;00;LIBERADO;110008;
20003130;CAFE 500G;0;0;0;PAC;12,52;0;9,352;0;ZHIB;VV;006;0;15;DA04;ARMAZEM-PE;2;0;2;B;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;36;3,65;91,25;54,75;0;0;0;@3J@;;0;;;;0;0;;0;128;;0;0;0;;0;0;0;0;0;219;0;0;0;0;0;0;5500001368;43795;2958465;14;5500001368;43796;2958465;3;5500001368;43797;2958465;4;;;;189;222;@08@;0;0;@0A@;8;3;@08@;0;00;LIBERADO;110026;20003383
20003161;FILT CAFE PAP N103 C/30;0;0;0;CX;3,5;0;0,468;0;ZHIB;VV;006;0;17;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;2;0,163;4,065;3,252;2,439;0;0;@3J@;;0;;;;0;0;;0;9;;0;0;0;;0;0;0;0;0;13;0;0;0;0;0;0;5500001368;43795;2958465;1;5500001368;43798;2958465;1;;;;0;;;;190;222;@08@;0;0;@0A@;1;9;@08@;0;00;LIBERADO;110002;
20003461;LUVA LATEX PROC S/TAL M;0;0;0;CX;15,96;0;0;0;ZHIB;VV;006;0;999;;;2;0;2;A;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;012301M;
20003488;LUVA LATEX PROC S/TAL G;0;0;0;CX;15,96;0;0;0;ZHIB;VV;006;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;012301G;
20003583;LUVA LATEX PROC C/TAL PP;0;0;0;CX;12,7;0;3,632;0;ZHIB;VV;005;0;20;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;18;1,263;31,565;25,252;25,252;31,565;25,252;@3J@;;0;;;;0;0;;0;146;;0;0;0;;0;9;5;15;14;26;22;37;21;33;30;18;5500001368;43798;2958465;5;5500001368;43801;2958465;2;5300124018;43798;43802;2;;;;190;222;@08@;0;0;@0A@;4;4;@08@;0;00;LIBERADO;17.361.004;
20003600;PAP TERM 57X30M;0;0;0;RL;4;0;0,42;0;ZHIB;VV;005;0;38;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;4;0,147;3,665;2,932;2,932;3,665;2,932;@3J@;;0;;;;0;0;;0;18;;0;0;0;;0;0;2;2;6;2;0;0;3;3;2;3;5500001368;43795;2958465;1;5500001368;43798;2958465;1;5300124076;43798;43802;2;;;;190;222;@08@;0;0;@0A@;3;29;;0;00;LIBERADO;BOBINA 57 X 30 T;
20003613;]ANO PERFEX;0;0;0;UN;0,16;0;0;0;ZHIB;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;10;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;00;LIBERADO;60019;
20003614;SACO LIXO HOSP ABNT BC C/100 100L;0;0;0;PAC;45,8;0;0,144;0;ZHIB;VV;006;0;28;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;1;0,05;1,25;1;1;0,25;0;@3J@;;0;;;;0;0;;0;3;;0;0;0;;0;0;1;0;0;4;0;0;0;0;0;0;5500001368;43794;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;030046;20003636
20003677;SAPATILHA BC DESC PROPE;0;0;0;PAR;0,16;0;4;0;ZHIB;VV;005;0;50;DA04;ARMAZEM-PE;2;0;2;C;Z1;50;0;0;50;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;50;1;35;28;28;35;0;@3J@;;0;;;;0;0;;0;100;;0;0;0;;0;0;100;0;0;0;100;0;0;0;0;0;5500001368;43798;2958465;50;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;130007;
20003686;LUVA LATEX PROC C/TAL P;0;0;0;CX;12,78;0;4,996;0;ZHIB;VV;005;0;17;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;21;1,738;43,44;34,752;34,752;43,44;34,752;@3J@;;0;;;;0;0;;0;202;;0;0;0;;0;24;19;24;30;72;50;37;35;44;34;32;5500001368;43798;2958465;7;5500001368;43801;2958465;2;5300124076;43798;43802;2;;;;189;222;@08@;0;0;@0A@;2;2;@08@;0;00;LIBERADO;17.361.001;
20003702;AVENTAL BC PVC FORRADO CA36666;0;0;0;UN;7,49;0;1,724;0;ZHIB;VV;005;0;16;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;7;0,6;15;12;12;15;12;@3J@;;0;;;;0;0;;0;71;;0;0;0;;0;0;0;0;0;6;0;0;50;0;12;0;5500001368;43796;2958465;3;5500001368;43798;2958465;1;5500001368;43801;2958465;1;;;;190;222;@08@;0;0;@0A@;1;2;@08@;0;00;LIBERADO;735       00 BR;
20003714;LUVA LATEX PROC C/TAL G;0;0;0;CX;13,65;0;1,228;0;ZHIB;VV;005;0;16;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;5;0,427;10,665;8,532;8,532;10,665;8,532;@3J@;;0;;;;0;0;;0;50;;0;0;0;;2;5;10;4;3;17;7;10;2;7;14;12;5500001368;43798;2958465;2;5500001368;43801;2958465;1;5500001368;43804;2958465;1;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;17.361.003;
20003717;SACO PLAST BOB 25X35CM;0;0;0;RL;17,25;0;0,452;0;ZHIB;VV;012;0;18;DA04;ARMAZEM-PE;2;0;2;A;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;2;0,157;3,93;3,144;3,144;3,93;3,144;@3J@;;0;;;;0;0;;0;18;;0;0;0;;0;0;0;1;2;5;0;2;3;2;5;1;5500001368;43798;2958465;1;5500001368;43803;2958465;1;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;030065;
20003718;TOUCA BC DESC SANF 20G C/ELAST;0;0;0;UN;0,06;0;0;0;ZHIB;VV;006;0;999;;;2;0;2;C;Z1;100;0;0;100;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;130008;
20003775;GRAMPO 26/6 C/100;0;0;0;CX;3,37;0;0,164;0;ZHIB;VV;012;0;24;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;1;0,057;1,43;1,144;1,144;1,43;1,144;@3J@;;0;;;;0;0;;0;7;;0;0;0;;0;1;0;0;3;4;1;0;1;1;1;1;5500001368;43794;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;050057;
